id,frag1,frag2,new_smiles
8310,*CCOCCOCCOCC,*CCCCCCCCC,CCCCCCCCCCCOCCOCCOCC
8311,*c1ccc(-[n+]2c(N3CCN(C)CC3)nc3c(F)cccc3c2O)cc1,*CCOCC,CCOCCc1ccc(-[n+]2c(N3CCN(C)CC3)nc3c(F)cccc3c2O)cc1
8312,*N[C@H](C(=O)NC)C(C)C,*C(=O)CCCCC=CC(C)C,CNC(=O)[C@@H](NC(=O)CCCCC=CC(C)C)C(C)C
8313,*c1c(F)cccc1Cl,*n1ccnc1C,Cc1nccn1-c1c(F)cccc1Cl
8314,*C(=O)CCCCC=CC(C)C,*CCCCC(=O)OC[C@@H](O)CO,CC(C)C=CCCCCC(=O)CCCCC(=O)OC[C@@H](O)CO
8315,*c1ccc(C(=O)N[C@H](C(=O)NC)C2CCCCC2)o1,*c1c(Cl)cccc1Cl,CNC(=O)[C@@H](NC(=O)c1ccc(-c2c(Cl)cccc2Cl)o1)C1CCCCC1
8316,*c1ccccc1-c1noc(=O)[nH]1,*C[C@H](O)CO,O=c1[nH]c(-c2ccccc2C[C@H](O)CO)no1
8317,*[C@H]1O[C@H](CO)C[C@H](O)[C@H]1O,*C(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)[C@H]1O[C@H](CO)C[C@H](O)[C@H]1O
8318,*CCC=CCC=CCC=CCC,*[C@H]1O[C@H](COC(=O)Nc2ccncc2)[C@H](O)[C@H](O)[C@H]1O,CCC=CCC=CCC=CCC[C@H]1O[C@H](COC(=O)Nc2ccncc2)[C@H](O)[C@H](O)[C@H]1O
8319,*c1ccccc1-c1nnn[nH]1,*O,Oc1ccccc1-c1nnn[nH]1
8320,*CCC=CCC=C[C@@H](C)C=CCCCCC,*C[C@@H](O)[C@@H](N)COP(=O)(O)O,CCCCCC=C[C@H](C)C=CCC=CCCC[C@@H](O)[C@@H](N)COP(=O)(O)O
8321,*CCC=CCCCCCCC(=O)O,*c1ccccn1,O=C(O)CCCCCCC=CCCc1ccccn1
8322,*C(=O)Oc1cccc(-c2ccc([C@H](C)C(=O)[O-])cc2F)c1,*CCCN1CCC[C@@H](C(=O)[O-])C1,C[C@H](C(=O)[O-])c1ccc(-c2cccc(OC(=O)CCCN3CCC[C@@H](C(=O)[O-])C3)c2)c(F)c1
8323,*C(C)(C)C(=O)O,*CCC=CCC=CCCCCC,CCCCCC=CCC=CCCC(C)(C)C(=O)O
8324,*CCC=CCC=CCCCCC,*[C@H]1C[C@@](C)(OC)[C@@H](O)[C@H](C)O1,CCCCCC=CCC=CCC[C@H]1C[C@@](C)(OC)[C@@H](O)[C@H](C)O1
8325,*N[C@H](C(=O)NC)C(C)C,*[C@H]1C[C@@](C)(OC)[C@@H](O)[C@H](C)O1,CNC(=O)[C@@H](N[C@H]1C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)C(C)C
8326,*C[C@@H](O)[C@@H](N)COP(=O)(O)O,*CCC=CCC=CCC,CCC=CCC=CCCC[C@@H](O)[C@@H](N)COP(=O)(O)O
8327,*C(=O)Nc1cccc2ccccc12,*C(=O)CCCC,CCCCC(=O)C(=O)Nc1cccc2ccccc12
8328,*c1ccccn1,*CCC=CCC=CCC=CCCCC(=O)OC[C@@H](O)CO,O=C(CCCC=CCC=CCC=CCCc1ccccn1)OC[C@@H](O)CO
8329,*C(=O)[C@H](CO)NC(=O)Cc1ccc(CCCCn2ccnc2C)cc1,*C(C)=O,CC(=O)C(=O)[C@H](CO)NC(=O)Cc1ccc(CCCCn2ccnc2C)cc1
8330,*NCC(=O)O,*CC=CC#CC(C)(C)C,CC(C)(C)C#CC=CCNCC(=O)O
8331,*CCOCCOCC,*C[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H](O)C[C@H]1O,CCOCCOCCC[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H](O)C[C@H]1O
8332,*c1ccc(-[n+]2c(N3CCN(C)CC3)nc3c(F)cccc3c2O)cc1,*N[C@H](C(=O)NC)C(C)C,CNC(=O)[C@@H](Nc1ccc(-[n+]2c(N3CCN(C)CC3)nc3c(F)cccc3c2O)cc1)C(C)C
8333,*CCCCC(=O)[O-],*CCO,O=C([O-])CCCCCCO
8334,*[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O,*c1ccccc1-c1noc(=O)[nH]1,C[C@@H]1C[C@H](N(C)C)[C@@H](O)[C@H](c2ccccc2-c2noc(=O)[nH]2)O1
8335,*[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,*CCOCCOCCOCCO,OCCOCCOCCOCC[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
8336,*S(=O)(=O)c1ccc(Cl)cc1Cl,*C(=O)Oc1cccc(-c2ccc([C@H](C)C(=O)[O-])cc2F)c1,C[C@H](C(=O)[O-])c1ccc(-c2cccc(OC(=O)S(=O)(=O)c3ccc(Cl)cc3Cl)c2)c(F)c1
8337,*c1ccccc1-c1nnn[nH]1,*C(=O)Cc1ccc(CCCCn2ccnc2C)cc1,Cc1nccn1CCCCc1ccc(CC(=O)c2ccccc2-c2nnn[nH]2)cc1
8338,*n1c(CCC)nc2c(C)cccc21,*c1nnn[nH]1,CCCc1nc2c(C)cccc2n1-c1nnn[nH]1
8339,*C(=O)CCCCCCCCC,*NCCCCCC,CCCCCCCCCC(=O)NCCCCCC
8340,*n1ccc2c(OC(C)(C)C(=O)O)cccc21,*O,CC(C)(Oc1cccc2c1ccn2O)C(=O)O
8341,*CCCN1CCCc2c(OC(C)(C)C(=O)O)cccc21,*c1ccc(CN2CC(C(=O)[O-])C2)c(F)c1,CC(C)(Oc1cccc2c1CCCN2CCCc1ccc(CN2CC(C(=O)[O-])C2)c(F)c1)C(=O)O
8342,*[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,*C(=O)C1=Cc2cc(Cl)cc(Cl)c2O[C@@H]1C(F)(F)F,O=C(C1=Cc2cc(Cl)cc(Cl)c2O[C@@H]1C(F)(F)F)[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
8343,*CCC=CCC=CCCC(=O)O,*CCC=CCC,CCC=CCCCCC=CCC=CCCC(=O)O
8344,*C(=O)CCCCCCC,*[C@H]1O[C@H](COC(=O)Nc2ccc(Cl)cc2)[C@H](O)[C@H](O)[C@H]1O,CCCCCCCC(=O)[C@H]1O[C@H](COC(=O)Nc2ccc(Cl)cc2)[C@H](O)[C@H](O)[C@H]1O
8345,*CCOCCOCCOCCOCCOCCO,*C(=O)Nc1ccncc1,O=C(CCOCCOCCOCCOCCOCCO)Nc1ccncc1
8346,*N1C=CCC(C(N)=O)=C1,*c1c(Cl)ccc(C)c1Cl,Cc1ccc(Cl)c(N2C=CCC(C(N)=O)=C2)c1Cl
8347,*C(=O)Cc1ccc(O)c(OC)c1,*C(=O)CCC,CCCC(=O)C(=O)Cc1ccc(O)c(OC)c1
8348,*Nc1cccc2ccccc12,*n1cnc2c(N)ncnc21,Nc1ncnc2c1ncn2Nc1cccc2ccccc12
8349,*C(=O)CCCCC=CC(C)C,*C(O)CC1CCC(O)C(OC)C1,COC1CC(CC(O)C(=O)CCCCC=CC(C)C)CCC1O
8350,*c1ccc(CC(C)C)cc1,*CCCCC(=O)O,CC(C)Cc1ccc(CCCCC(=O)O)cc1
8351,*[C@H]1O[C@H](CO)C[C@H](O)[C@H]1O,*NCCC(=O)NCCSC(=O)CCCCCCCC,CCCCCCCCC(=O)SCCNC(=O)CCN[C@H]1O[C@H](CO)C[C@H](O)[C@H]1O
8352,*C(O)CC1CCC(O)C(OC)C1,*NCCCCCC,CCCCCCNC(O)CC1CCC(O)C(OC)C1
8353,*n1c(-c2ccccn2)nc2cc(C(=O)NC)ccc21,*N[C@H](C(=O)NC)C1CCCCC1,CNC(=O)c1ccc2c(c1)nc(-c1ccccn1)n2N[C@H](C(=O)NC)C1CCCCC1
8354,*[C@H]1C[C@@](C)(OC)[C@@H](O)[C@H](C)O1,*CCC=CCCCC(=O)OC[C@@H](O)CO,CO[C@]1(C)C[C@H](CCC=CCCCC(=O)OC[C@@H](O)CO)O[C@@H](C)[C@@H]1O
8355,*N1CCN(C)CC1,*C(O)CC1CCC(O)C(OC)C1,COC1CC(CC(O)N2CCN(C)CC2)CCC1O
8356,*c1ccc(C(=O)N[C@H](C(=O)NC)C(C)C)o1,*c1cccc(CN(CC)CC=CC#CC(C)(C)C)c1,CCN(CC=CC#CC(C)(C)C)Cc1cccc(-c2ccc(C(=O)N[C@H](C(=O)NC)C(C)C)o2)c1
8357,*CCOCCOCCOCCOCC,*OC[C@@H](O)CO,CCOCCOCCOCCOCCOC[C@@H](O)CO
8358,*N1CC(C(=O)[O-])C1,*CCCCCC(=O)NCc1ccc(O)c(OC)c1,COc1cc(CNC(=O)CCCCCN2CC(C(=O)[O-])C2)ccc1O
8359,*n1c(CC)nc2ccn(Cc3ccccc3)c(=O)c21,*c1ccccc1-c1nnn[nH]1,CCc1nc2ccn(Cc3ccccc3)c(=O)c2n1-c1ccccc1-c1nnn[nH]1
8360,*C(=O)Cc1ccc(O)c(OC)c1,*N1C=CCC(C(N)=O)=C1,COc1cc(CC(=O)N2C=CCC(C(N)=O)=C2)ccc1O
8361,*C[C@H]1CO[C@](Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1,*n1ccnc1C,Cc1nccn1C[C@H]1CO[C@](Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1
8362,*Oc1cccc(-c2ccc([C@H](C)C(=O)[O-])cc2F)c1,*CCOCCOCCOCCO,C[C@H](C(=O)[O-])c1ccc(-c2cccc(OCCOCCOCCOCCO)c2)c(F)c1
8363,*CCC=CCC=CCC=CCC=CCC,*CCO,CCC=CCC=CCC=CCC=CCCCCO
8364,*OC[C@@H](O)CO,*Oc1cccc(-c2ccc([C@H](C)C(=O)[O-])cc2F)c1,C[C@H](C(=O)[O-])c1ccc(-c2cccc(OOC[C@@H](O)CO)c2)c(F)c1
8365,*C(=O)CCCCC,*Cc1ccc(Cl)cc1,CCCCCC(=O)Cc1ccc(Cl)cc1
8366,*NCCC(=O)NCCSC(=O)CCCCCCCC,*CCC=CCC,CCC=CCCNCCC(=O)NCCSC(=O)CCCCCCCC
8367,*CCCN1CCCc2c(OC(C)(C)C(=O)O)cccc21,*C(=O)Nc1ccncc1,CC(C)(Oc1cccc2c1CCCN2CCCC(=O)Nc1ccncc1)C(=O)O
8368,*CCOCCOCCOCCOCCO,*CCCCCC(=O)NCc1ccc(O)c(OC)c1,COc1cc(CNC(=O)CCCCCCCOCCOCCOCCOCCO)ccc1O
8369,*n1cnc2c(N)ncnc21,*c1ccc(NC(=O)c2cc3ccccc3o2)cc1,Nc1ncnc2c1ncn2-c1ccc(NC(=O)c2cc3ccccc3o2)cc1
8370,*n1cnc2c(N)ncnc21,*n1ccnc1,Nc1ncnc2c1ncn2-n1ccnc1
8371,*c1cccc(-c2ccc([C@H](C)C(=O)[O-])cc2F)c1,*N1CCC[C@@H](C(=O)[O-])C1,C[C@H](C(=O)[O-])c1ccc(-c2cccc(N3CCC[C@@H](C(=O)[O-])C3)c2)c(F)c1
8372,*C[C@@H](O)COP(=O)(O)O,*c1cccc(C)c1C,Cc1cccc(C[C@@H](O)COP(=O)(O)O)c1C
8373,*c1ccc(-[n+]2c(N3CCN(C)CC3)nc3c(F)cccc3c2O)cc1,*CCCCC(=O)O,CN1CCN(c2nc3c(F)cccc3c(O)[n+]2-c2ccc(CCCCC(=O)O)cc2)CC1
8374,*Nc1ccc(Cl)cc1,*CC=CC#CC(C)(C)C,CC(C)(C)C#CC=CCNc1ccc(Cl)cc1
8375,*c1ccc(N2CCN(C(C)=O)CC2)cc1,*C(=O)CCCCCC,CCCCCCC(=O)c1ccc(N2CCN(C(C)=O)CC2)cc1
8376,*C[C@@H](O)CO,*Nc1ccncc1,OC[C@H](O)CNc1ccncc1
8377,*Cc1ccc(-c2noc(-c3ccc(CC(C)C)cc3)n2)cc1F,*C[C@@H](O)CO,CC(C)Cc1ccc(-c2nc(-c3ccc(CC[C@@H](O)CO)c(F)c3)no2)cc1
8378,*O,*CCCC(=O)O,O=C(O)CCCO
8379,*C(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl,*OC[C@H](O)CO,Cc1ccc(Cl)c(Nc2ccccc2C(=O)OC[C@H](O)CO)c1Cl
8380,*Cc1cc(-c2ccsc2)cs1,*CCCCC(=O)OC[C@@H](O)CO,O=C(CCCCCc1cc(-c2ccsc2)cs1)OC[C@@H](O)CO
8381,*c1ccc(C)cc1CC(=O)O,*OC[C@@H](O)COP(=O)(O)O,Cc1ccc(OC[C@@H](O)COP(=O)(O)O)c(CC(=O)O)c1
8382,*CC(=O)Nc1cccc(OC)c1,*N1CCN(C(C)=O)CC1,COc1cccc(NC(=O)CN2CCN(C(C)=O)CC2)c1
8383,*c1cccc(C)c1C,*c1nnn[nH]1,Cc1cccc(-c2nnn[nH]2)c1C
8384,*Nc1ccc(Cl)cc1,*CCC=CCCCC(=O)O,O=C(O)CCCC=CCCNc1ccc(Cl)cc1
8385,*C(c1sccc1C)c1sccc1C,*C(=O)CCC,CCCC(=O)C(c1sccc1C)c1sccc1C
8386,*c1ccccc1-c1noc(=O)[nH]1,*CCC=CCC=CCCCCCCC(=O)O,O=C(O)CCCCCCC=CCC=CCCc1ccccc1-c1noc(=O)[nH]1
8387,*C[C@@H](C)C=CCCCCC,*[C@H]1O[C@H](COC(=O)Nc2ccncc2)[C@H](O)[C@H](O)[C@H]1O,CCCCCC=C[C@H](C)C[C@H]1O[C@H](COC(=O)Nc2ccncc2)[C@H](O)[C@H](O)[C@H]1O
8388,*N1CC(C(=O)[O-])C1,*Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,O=C([O-])C1CN(Cc2ccc(-c3ccccc3-c3noc(=O)[nH]3)cc2)C1
8389,*c1ccc(N2CCN(C(C)=O)CC2)cc1,*n1cnc2c(N)ncnc21,CC(=O)N1CCN(c2ccc(-n3cnc4c(N)ncnc43)cc2)CC1
8390,*C(c1sccc1C)c1sccc1C,*O,Cc1ccsc1C(O)c1sccc1C
8391,*N1CCN(C)CC1,*CCOCCOCCOCCOCCOCCOCC,CCOCCOCCOCCOCCOCCOCCN1CCN(C)CC1
8392,*c1ccccc1,*C(=O)c1ccc(Br)s1,O=C(c1ccccc1)c1ccc(Br)s1
8393,*CCOCCOCCOCCOCCO,*c1ccccc1CC(=O)O,O=C(O)Cc1ccccc1CCOCCOCCOCCOCCO
8394,*C[C@H](C)C=CCC=CCC=CCCCC(=O)O,*n1ccnc1C,Cc1nccn1C[C@H](C)C=CCC=CCC=CCCCC(=O)O
8395,*[C@H]1CCc2cc(-c3ccccc3-c3nnn[nH]3)ccc21,*N1C=CCC(C(N)=O)=C1,NC(=O)C1=CN([C@H]2CCc3cc(-c4ccccc4-c4nnn[nH]4)ccc32)C=CC1
8396,*CCO,*[C@H]1O[C@H](CO)C[C@H](O)[C@H]1O,OCC[C@H]1O[C@H](CO)C[C@H](O)[C@H]1O
8397,*C[C@H](O)CO,*CCCCC(=O)O,O=C(O)CCCCC[C@H](O)CO
8398,*n1ccnc1,*CC=CC#CC(C)(C)C,CC(C)(C)C#CC=CCn1ccnc1
8399,*n1ccc2c(OC(C)(C)C(=O)O)cccc21,*CCC=CCCC(=O)O,CC(C)(Oc1cccc2c1ccn2CCC=CCCC(=O)O)C(=O)O
8400,*CCCCC(=O)O,*c1ccc(C(=O)N[C@H](C(=O)NC)C(C)C)o1,CNC(=O)[C@@H](NC(=O)c1ccc(CCCCC(=O)O)o1)C(C)C
8401,*CCC=CCCCCCCC(=O)O,*CC(=O)Nc1cccc(OC)c1,COc1cccc(NC(=O)CCCC=CCCCCCCC(=O)O)c1
8402,*C(=O)CCCC,*Nc1ccc(Cl)cc1,CCCCC(=O)Nc1ccc(Cl)cc1
8403,*C(C)(C)C(=O)O,*n1ccc2c(OC(C)(C)C(=O)O)cccc21,CC(C)(Oc1cccc2c1ccn2C(C)(C)C(=O)O)C(=O)O
8404,*C(O)CC1CCC(O)C(OC)C1,*c1cccc(-c2ccc([C@H](C)C(=O)[O-])cc2F)c1,COC1CC(CC(O)c2cccc(-c3ccc([C@H](C)C(=O)[O-])cc3F)c2)CCC1O
8405,*c1ccc(CSc2nc3c(c(=O)[nH]2)CCC3)cc1,*CCOCCOCCOCC,CCOCCOCCOCCc1ccc(CSc2nc3c(c(=O)[nH]2)CCC3)cc1
8406,*O,*c1ccc(N2CCN(C(C)=O)CC2)cc1,CC(=O)N1CCN(c2ccc(O)cc2)CC1
8407,*NC,*CCC=CCCCC(=O)OC[C@@H](O)CO,CNCCC=CCCCC(=O)OC[C@@H](O)CO
8408,*C[C@@H](O)CO,*C[C@@H](C)C=CCCCCC,CCCCCC=C[C@H](C)CC[C@@H](O)CO
8409,*CC(C)C,*[C@H]1C[C@@](C)(OC)[C@@H](O)[C@H](C)O1,CO[C@]1(C)C[C@H](CC(C)C)O[C@@H](C)[C@@H]1O
8410,*CCCCCCCCCCCCCC,*N1CCN(C)CC1,CCCCCCCCCCCCCCN1CCN(C)CC1
8411,*NCc1ccc(O)c(OC)c1,*c1ccc(N2CCN(C(C)=O)CC2)cc1,COc1cc(CNc2ccc(N3CCN(C(C)=O)CC3)cc2)ccc1O
8412,*CCC=CCCCCCCCC(=O)O,*NC,CNCCC=CCCCCCCCC(=O)O
8413,*CC(F)(F)COc1ccccc1,*CC(=O)Nc1cccc(OC)c1,COc1cccc(NC(=O)CCC(F)(F)COc2ccccc2)c1
8414,*C[C@@H](O)CCCCC,*CCO,CCCCC[C@H](O)CCCO
8415,*n1c(CC)nc2ccn(Cc3ccccc3)c(=O)c21,*C[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H](O)C[C@H]1O,CCc1nc2ccn(Cc3ccccc3)c(=O)c2n1C[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H](O)C[C@H]1O
8416,*Cc1ccccc1,*O,OCc1ccccc1
8417,*C[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H](O)C[C@H]1O,*c1ccccc1-c1nnn[nH]1,O=C([O-])CCCC=CC[C@@H]1[C@@H](Cc2ccccc2-c2nnn[nH]2)[C@H](O)C[C@@H]1O
8418,*c1ccc(CSc2nc3c(c(=O)[nH]2)CCC3)cc1,*c1ccc([C@H](C)C(=O)[O-])cc1F,C[C@H](C(=O)[O-])c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)cc2)c(F)c1
8419,*CC(C)C,*C(=O)Nc1cccc2ccccc12,CC(C)CC(=O)Nc1cccc2ccccc12
8420,*[C@H]1C[C@@](C)(OC)[C@@H](O)[C@H](C)O1,*C(=O)CCC,CCCC(=O)[C@H]1C[C@@](C)(OC)[C@@H](O)[C@H](C)O1
8421,*c1ccc(N2CCN(C(C)=O)CC2)cc1,*CCOCCO,CC(=O)N1CCN(c2ccc(CCOCCO)cc2)CC1
8422,*N1CC(C(=O)[O-])C1,*C[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H]2C[C@H]1OO2,O=C([O-])CCCC=CC[C@@H]1[C@@H](CN2CC(C(=O)[O-])C2)[C@H]2C[C@@H]1OO2
8423,*O,*c1ccccn1,Oc1ccccn1
8424,*c1ccccc1,*N[C@@H](CCCCN)C(=O)NCCC1CCCCC1,NCCCC[C@H](Nc1ccccc1)C(=O)NCCC1CCCCC1
8425,*Nc1cccc(OC)c1,*NCCC1CCCCC1,COc1cccc(NNCCC2CCCCC2)c1
8426,*n1ccnc1C,*CCC=CCC=CCCCCC,CCCCCC=CCC=CCCn1ccnc1C
8427,*C(C)=O,*C(=O)C=Cc1ccc(Cl)cc1,CC(=O)C(=O)C=Cc1ccc(Cl)cc1
8428,*Cc1ccc2c(c1)COc1ccccc1C2=C(C)c1noc(=O)[nH]1,*C(=O)CCCC,CCCCC(=O)Cc1ccc2c(c1)COc1ccccc1C2=C(C)c1noc(=O)[nH]1
8429,*O[C@H](COC(=O)CCCCCC)CO[P@@](=O)([O-])OCCN,*Cc1ccc(Cl)cc1,CCCCCCC(=O)OC[C@H](CO[P@@](=O)([O-])OCCN)OCc1ccc(Cl)cc1
8430,*CCC=CCC=CCCCCC,*c1ccc([C@H](C)C(=O)[O-])cc1F,CCCCCC=CCC=CCCc1ccc([C@H](C)C(=O)[O-])cc1F
8431,*c1ccccc1-c1nnn[nH]1,*c1ccc(CC(C)C)cc1,CC(C)Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
8432,*CCOCCOCCOCCOCCOCCOCC,*C(=O)NCCCCCC,CCCCCCNC(=O)CCOCCOCCOCCOCCOCCOCC
8433,*n1ccnc1C,*CCC=CCC=CCC=CCCCC(=O)OC[C@@H](O)CO,Cc1nccn1CCC=CCC=CCC=CCCCC(=O)OC[C@@H](O)CO
8434,*c1c(Cl)cccc1Cl,*C(C)c1noc(=O)[nH]1,CC(c1noc(=O)[nH]1)c1c(Cl)cccc1Cl
8435,*CCOCCOCCOCCO,*c1noc(=O)[nH]1,O=c1[nH]c(CCOCCOCCOCCO)no1
8436,*N1CCC[C@@H](C(=O)[O-])C1,*CC(F)(F)COc1ccccc1,O=C([O-])[C@@H]1CCCN(CC(F)(F)COc2ccccc2)C1
8437,*C(=O)C=Cc1ccc(Cl)cc1,*CCC=CCCC(=O)O,O=C(O)CCC=CCCC(=O)C=Cc1ccc(Cl)cc1
8438,*OC[C@H](O)CO,*c1c(F)cccc1Cl,OC[C@@H](O)COc1c(F)cccc1Cl
8439,*n1c(CCC)nc2c(C)cccc21,*CCC=CCC=CCCCC(=O)OC[C@@H](O)CO,CCCc1nc2c(C)cccc2n1CCC=CCC=CCCCC(=O)OC[C@@H](O)CO
8440,*c1ccccc1-c1noc(=O)[nH]1,*CCCCCCCCC,CCCCCCCCCc1ccccc1-c1noc(=O)[nH]1
8441,*C(=O)NCCCCCC,*CCC=CCCC(=O)O,CCCCCCNC(=O)CCC=CCCC(=O)O
8442,*c1ccccc1C(=O)O,*CCC=CCC=CCC=CCCC(=O)O,O=C(O)CCC=CCC=CCC=CCCc1ccccc1C(=O)O
8443,*N[C@H]1CCC[C@@H](n2c(-c3ccccn3)nc3cc(C(=O)NC)ccc32)C1,*C[C@H](O)CO,CNC(=O)c1ccc2c(c1)nc(-c1ccccn1)n2[C@@H]1CCC[C@H](NC[C@H](O)CO)C1
8444,*CCCn1ccc2c(OC(C)(C)C(=O)O)cccc21,*CCOCC,CCOCCCCCn1ccc2c(OC(C)(C)C(=O)O)cccc21
8445,*N[C@@H](CCCCN)C(=O)NCCC1CCCCC1,*NCCC1CCCCC1,NCCCC[C@H](NNCCC1CCCCC1)C(=O)NCCC1CCCCC1
8446,*n1ccnc1C,*c1ccc(C)cc1CC(=O)O,Cc1ccc(-n2ccnc2C)c(CC(=O)O)c1
8447,*CCC=CCCC(=O)O,*CCOCCOCCOCC,CCOCCOCCOCCCCC=CCCC(=O)O
8448,*C(=O)Cc1ccc(O)c(OC)c1,*c1c(Cl)cccc1Cl,COc1cc(CC(=O)c2c(Cl)cccc2Cl)ccc1O
8449,*CCOCCOCCOCCOCCOCC,*C[C@@H](O)COP(=O)(O)O,CCOCCOCCOCCOCCOCCC[C@@H](O)COP(=O)(O)O
8450,*C(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl,*C(C)c1noc(=O)[nH]1,Cc1ccc(Cl)c(Nc2ccccc2C(=O)C(C)c2noc(=O)[nH]2)c1Cl
8451,*Nc1ccncc1,*n1c(CCCC)nc(C)c(Cc2nc(C(C)(C)C)no2)c1=O,CCCCc1nc(C)c(Cc2nc(C(C)(C)C)no2)c(=O)n1Nc1ccncc1
8452,*CCCCCCCC(=O)O,*CCOCCOCCO,O=C(O)CCCCCCCCCOCCOCCO
8453,*c1noc(=O)[nH]1,*c1ccc(CN2CC(C(=O)[O-])C2)c(F)c1,O=C([O-])C1CN(Cc2ccc(-c3noc(=O)[nH]3)cc2F)C1
8454,*NCCCCCC,*n1c(CCCC)nc(C)c(Cc2nc(C(C)(C)C)no2)c1=O,CCCCCCNn1c(CCCC)nc(C)c(Cc2nc(C(C)(C)C)no2)c1=O
8455,*c1ccccn1,*CCOCCO,OCCOCCc1ccccn1
8456,*c1ccc(C)cc1CC(=O)O,*CCCN1CCCc2c(OC(C)(C)C(=O)O)cccc21,Cc1ccc(CCCN2CCCc3c(OC(C)(C)C(=O)O)cccc32)c(CC(=O)O)c1
8457,*c1ccc(C)cc1CC(=O)O,*CCC=CCC=CCCC(=O)O,Cc1ccc(CCC=CCC=CCCC(=O)O)c(CC(=O)O)c1
8458,*c1ccc(F)cc1,*c1ccccn1,Fc1ccc(-c2ccccn2)cc1
8459,*OC[C@@H](O)CO,*N1CCCc2c(OC(C)(C)C(=O)O)cccc21,CC(C)(Oc1cccc2c1CCCN2OC[C@@H](O)CO)C(=O)O
8460,*CCOCCO,*c1ccc(-[n+]2c(N3CCN(C)CC3)nc3c(F)cccc3c2O)cc1,CN1CCN(c2nc3c(F)cccc3c(O)[n+]2-c2ccc(CCOCCO)cc2)CC1
8461,*CC[C@@H]1[C@@H](C=CC(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,*N1CCN(C(C)=O)CC1,CC(=O)N1CCN(CC[C@@H]2[C@@H](C=CC(F)(F)COc3ccccc3)[C@H](O)C[C@@H]2O)CC1
8462,*O,*Oc1cccc(-c2ccc([C@H](C)C(=O)[O-])cc2F)c1,C[C@H](C(=O)[O-])c1ccc(-c2cccc(OO)c2)c(F)c1
8463,*Nc1cccc2ccccc12,*C[C@@H](O)[C@@H](N)COP(=O)(O)O,N[C@@H](COP(=O)(O)O)[C@H](O)CNc1cccc2ccccc12
8464,*CC#CC(C)(C)C,*n1c(CC)nc2ccn(Cc3ccccc3)c(=O)c21,CCc1nc2ccn(Cc3ccccc3)c(=O)c2n1CC#CC(C)(C)C
8465,*OC[C@@H](O)CO,*NCCSC(=O)CCCCCCCC,CCCCCCCCC(=O)SCCNOC[C@@H](O)CO
8466,*n1ccnc1,*C(=O)CCCCCC,CCCCCCC(=O)n1ccnc1
8467,*C(=O)CCCCCCCC=CCCCCCCCC,*[C@H]1O[C@H](CO)C[C@H](O)[C@H]1O,CCCCCCCCC=CCCCCCCCC(=O)[C@H]1O[C@H](CO)C[C@H](O)[C@H]1O
8468,*NCCCCCC,*N[C@@H](CCCCN)C(=O)NCCC1CCCCC1,CCCCCCNN[C@@H](CCCCN)C(=O)NCCC1CCCCC1
8469,*C(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,*c1nnn[nH]1,O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)c1nnn[nH]1
8470,*CC(C)C,*CCCN1CCC[C@@H](C(=O)[O-])C1,CC(C)CCCCN1CCC[C@@H](C(=O)[O-])C1
8471,*c1ccc(NC(=O)c2cc3ccccc3o2)cc1,*OC[C@H](O)CO,O=C(Nc1ccc(OC[C@H](O)CO)cc1)c1cc2ccccc2o1
8472,*C(=O)CCCCC,*CCC=CCCCCCCC(=O)O,CCCCCC(=O)CCC=CCCCCCCC(=O)O
8473,*C(O)CC1CCC(O)C(OC)C1,*CC(C)C,COC1CC(CC(O)CC(C)C)CCC1O
8474,*c1ccc(C)cc1CC(=O)O,*C(O)CC1CCC(O)C(OC)C1,COC1CC(CC(O)c2ccc(C)cc2CC(=O)O)CCC1O
8475,*CC(F)(F)COc1ccccc1,*CCOCCOCCO,OCCOCCOCCCC(F)(F)COc1ccccc1
