id,frag1,frag2,new_smiles
7505,*N[C@]12C[C@]([C@H](C)C(=O)Nc3ccc(F)cc3)(C1)C2,*C(C)=CC(=O)c1ccccc1,CC(=CC(=O)c1ccccc1)N[C@]12C[C@]([C@H](C)C(=O)Nc3ccc(F)cc3)(C1)C2
7506,*C(=O)CCCCCCCCCO,*c1cccc(S(C)(=O)=O)c1,CS(=O)(=O)c1cccc(C(=O)CCCCCCCCCO)c1
7507,*C[C@H](O)CO,*C[C@H](OCCO)[C@H]1O[C@@H](OCCO)C[C@H]1OCCO,OCCO[C@H]1C[C@@H](OCCO)[C@@H]([C@H](CC[C@H](O)CO)OCCO)O1
7508,*C(C)=O,*N(CC(C)C)[C@@H]1CNC[C@H](C(=O)N2CCOCC2)C1,CC(=O)N(CC(C)C)[C@@H]1CNC[C@H](C(=O)N2CCOCC2)C1
7509,*Cc1ccc(-c2ccccc2C(=O)O)cc1,*c1cc(=O)n(-c2ccccc2)nc1-c1nc[nH]n1,O=C(O)c1ccccc1-c1ccc(Cc2cc(=O)n(-c3ccccc3)nc2-c2nc[nH]n2)cc1
7510,*c1ncnc2cc(OCCOC)c(OCCOC)cc12,*C(=O)c1cc(OC)c(OC)c(OC)c1,COCCOc1cc2ncnc(C(=O)c3cc(OC)c(OC)c(OC)c3)c2cc1OCCOC
7511,*C(=O)c1sc2nc[nH]c(=O)c2c1C,*n1c(CCCC)nc(C)c(Cc2nc(C(C)(C)C)no2)c1=O,CCCCc1nc(C)c(Cc2nc(C(C)(C)C)no2)c(=O)n1C(=O)c1sc2nc[nH]c(=O)c2c1C
7512,*NCCN(CC)CC,*CCCCCC,CCCCCCNCCN(CC)CC
7513,*Nc1ccc(F)c([C@]2(CF)CC[C@@](C)(S(C)(=O)=O)C(N)=N2)c1,*Cc1ccccc1F,C[C@@]1(S(C)(=O)=O)CC[C@@](CF)(c2cc(NCc3ccccc3F)ccc2F)N=C1N
7514,*C(=O)N(Cc1ccccc1)C(=O)Nc1cc(OC)cc(OC)c1,*c1cnc(C(C)(C)O)cn1,COc1cc(NC(=O)N(Cc2ccccc2)C(=O)c2cnc(C(C)(C)O)cn2)cc(OC)c1
7515,*O,*c1cccc(C(F)(F)F)c1,Oc1cccc(C(F)(F)F)c1
7516,*N1CCN(c2cc(-c3ccccc3O)nnc2N)CC1,*NC,CNN1CCN(c2cc(-c3ccccc3O)nnc2N)CC1
7517,*c1ccc(N2CCN(C(C)(C)C)CC2)cn1,*[C@H]1CC[C@@]2(O)[C@@H]1O[C@@H](n1ccc3c(N)ncnc31)[C@@H]2O,CC(C)(C)N1CCN(c2ccc([C@H]3CC[C@@]4(O)[C@@H]3O[C@@H](n3ccc5c(N)ncnc53)[C@@H]4O)nc2)CC1
7518,*C(=O)CCCCCC,*c1cccc(S(C)(=O)=O)c1,CCCCCCC(=O)c1cccc(S(C)(=O)=O)c1
7519,*NCc1ccccc1,*[C@H]1O[C@H](COC(=O)Nc2cccc3ccccc23)[C@H](O)[C@H](O)[C@H]1O,O=C(Nc1cccc2ccccc12)OC[C@H]1O[C@H](NCc2ccccc2)[C@H](O)[C@@H](O)[C@H]1O
7520,*C[C@@H](CC)CCCC,*c1nnn(Cc2ccc(OC)cc2)n1,CCCC[C@H](CC)Cc1nnn(Cc2ccc(OC)cc2)n1
7521,*Cc1c(F)cccc1C#N,*n1cnc2ccc(C#N)cc21,N#Cc1ccc2ncn(Cc3c(F)cccc3C#N)c2c1
7522,*c1ccc([C@@H](O)c2ccncc2)cc1,*c1ccc2c(c1)OCCO2,O[C@@H](c1ccncc1)c1ccc(-c2ccc3c(c2)OCCO3)cc1
7523,*CCCCCCCCC(=O)O,*CCc1ccc(C(=O)O)cc1,O=C(O)CCCCCCCCCCc1ccc(C(=O)O)cc1
7524,*c1noc(-c2ccc(CC(C)C)cc2)n1,*c1cc(F)cnc1Cl,CC(C)Cc1ccc(-c2nc(-c3cc(F)cnc3Cl)no2)cc1
7525,*C(=O)[C@H]1CC(=O)c2ccccc2O1,*C[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H](O)C[C@H]1O,O=C([O-])CCCC=CC[C@@H]1[C@@H](CC(=O)[C@H]2CC(=O)c3ccccc3O2)[C@H](O)C[C@@H]1O
7526,*c1nc(-c2ccc(CN3CC(C(=O)[O-])C3)c(F)c2)no1,*C(=O)c1cc2cc(OC)ccc2[nH]1,COc1ccc2[nH]c(C(=O)c3nc(-c4ccc(CN5CC(C(=O)[O-])C5)c(F)c4)no3)cc2c1
7527,*c1cc(F)cnc1Cl,*Nc1nc2ccccc2s1,Fc1cnc(Cl)c(Nc2nc3ccccc3s2)c1
7528,*[C@@H]1[C@@H]2CCC[C@H]1CN(c1nc3ccc(C(=O)[O-])cc3s1)C2,*Nc1cc(OC)cc(OC)c1,COc1cc(N[C@@H]2[C@@H]3CCC[C@H]2CN(c2nc4ccc(C(=O)[O-])cc4s2)C3)cc(OC)c1
7529,*c1ccc(Oc2ccccc2)cc1,*[C@@H]1O[C@H](C[S@@+](C)CC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O,C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](c2ccc(Oc3ccccc3)cc2)[C@H](O)[C@@H]1O
7530,*C(=O)Cc1ccc(O)c(OC)c1,*CCOCCOCC,CCOCCOCCC(=O)Cc1ccc(O)c(OC)c1
7531,*C(C)(C)C(=O)[O-],*n1cnc2c(SCc3ccc([N+](=O)[O-])cc3)ncnc21,CC(C)(C(=O)[O-])n1cnc2c(SCc3ccc([N+](=O)[O-])cc3)ncnc21
7532,*n1ccnc1C,*C[C@H](N)C(=O)[O-],Cc1nccn1C[C@H](N)C(=O)[O-]
7533,*C(C)=O,*c1ccc(Cl)c(C(F)(F)F)c1,CC(=O)c1ccc(Cl)c(C(F)(F)F)c1
7534,*CC(C)C,*n1nnc(-c2cc(OC)c(OC)cc2NC(=O)[C@H]2CC(=O)c3ccccc3O2)n1,COc1cc(NC(=O)[C@H]2CC(=O)c3ccccc3O2)c(-c2nnn(CC(C)C)n2)cc1OC
7535,*[C@@H](CC)[C@H](C)O,*c1cc(Cl)c2c(c1)COB2O,CC[C@H](c1cc(Cl)c2c(c1)COB2O)[C@H](C)O
7536,*CC1CC1,*N[C@H](C=O)CCSC,CSCC[C@@H](C=O)NCC1CC1
7537,*N1C[C@H](C)O[C@@H](C)C1,*C[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H]2C[C@H]1OO2,C[C@H]1CN(C[C@@H]2[C@@H](CC=CCCCC(=O)[O-])[C@@H]3C[C@H]2OO3)C[C@H](C)O1
7538,*C[C@@H](O)CO,*c1cccc(N2CCCC2=O)c1,O=C1CCCN1c1cccc(C[C@@H](O)CO)c1
7539,*c1ccc(C(=O)N[C@H](C(=O)NC)C2CCCCC2)o1,*Cc1cccnc1C#N,CNC(=O)[C@@H](NC(=O)c1ccc(Cc2cccnc2C#N)o1)C1CCCCC1
7540,*CC(=O)Nc1cccc(OC)c1,*NCCCCCCc1ccccc1,COc1cccc(NC(=O)CNCCCCCCc2ccccc2)c1
7541,*C1Cc2cc(OC)c(OC)cc2C1=O,*CCc1c(C)nn(C)c1C,COc1cc2c(cc1OC)C(=O)C(CCc1c(C)nn(C)c1C)C2
7542,*N[C@H](CO)COP(=O)([O-])[O-],*c1ccc(Cl)cc1,O=P([O-])([O-])OC[C@@H](CO)Nc1ccc(Cl)cc1
7543,*c1ccc2c(c1)OCCO2,*CCc1ccc(C(=O)O)cc1,O=C(O)c1ccc(CCc2ccc3c(c2)OCCO3)cc1
7544,*N[C@@H]1Cc2ccccc2[C@H]1CCCC(=O)O,*C(=O)N1CCN(C(C)=O)CC1,CC(=O)N1CCN(C(=O)N[C@@H]2Cc3ccccc3[C@H]2CCCC(=O)O)CC1
7545,*c1ccnc(C)n1,*C(=O)c1ccc(C#N)cn1,Cc1nccc(C(=O)c2ccc(C#N)cn2)n1
7546,*Nc1ccc(C(C)C)cc1,*N[C@H](CO)COP(=O)([O-])[O-],CC(C)c1ccc(NN[C@H](CO)COP(=O)([O-])[O-])cc1
7547,*Nc1ccc(-c2cc[nH]n2)cc1,*n1c([C@H](O)c2ccncc2)nc2ccc(-c3cnn(C)c3)cc21,Cn1cc(-c2ccc3nc([C@H](O)c4ccncc4)n(Nc4ccc(-c5cc[nH]n5)cc4)c3c2)cn1
7548,*NCC1C=C1,*C(=O)[C@H]1CC(=O)c2ccccc2O1,O=C1C[C@H](C(=O)NCC2C=C2)Oc2ccccc21
7549,*C(=O)c1ccc(C#N)cn1,*NCc1ccc2c(c1)CCCN2C(=O)c1cccc(Cl)c1,N#Cc1ccc(C(=O)NCc2ccc3c(c2)CCCN3C(=O)c2cccc(Cl)c2)nc1
7550,*N[C@@H](CCO)C(=O)[O-],*NN1CCCCC1,O=C([O-])[C@H](CCO)NNN1CCCCC1
7551,*N1CCCC1,*[C@@H]1CCCNC[C@H]1NC(=O)c1ccc(O)cc1,O=C(N[C@@H]1CNCCC[C@H]1N1CCCC1)c1ccc(O)cc1
7552,*n1ccc2c(N=CC)ncnc21,*c1ccc(CCN2CCc3cc(OC)c(OC)cc3C2)cc1,CC=Nc1ncnc2c1ccn2-c1ccc(CCN2CCc3cc(OC)c(OC)cc3C2)cc1
7553,*CC[C@H](N)C(=O)O,*c1ccc2c(c1)N(Cc1cccnc1C#N)C(C)(C)C2=O,CC1(C)C(=O)c2ccc(CC[C@H](N)C(=O)O)cc2N1Cc1cccnc1C#N
7554,*C(=O)c1cnn(-c2ccc(C(=O)O)cc2)c1C(C)(C)C,*C(=O)c1cc2cc(F)ccc2[nH]1,CC(C)(C)c1c(C(=O)C(=O)c2cc3cc(F)ccc3[nH]2)cnn1-c1ccc(C(=O)O)cc1
7555,*N1CCCCC1,*C(=O)C[C@H](O)Cc1ccc(Cl)cc1,O=C(C[C@H](O)Cc1ccc(Cl)cc1)N1CCCCC1
7556,*c1cc(=O)n(-c2ccc(Cl)cc2)nc1-c1ncn[nH]1,*c1ccc(NC(=O)c2ccccc2)cc1,O=C(Nc1ccc(-c2cc(=O)n(-c3ccc(Cl)cc3)nc2-c2ncn[nH]2)cc1)c1ccccc1
7557,*C(=O)OC,*c1ccc(C)n1CCOc1ccc(C[C@H](OCC)C(=O)[O-])cc1,CCO[C@@H](Cc1ccc(OCCn2c(C)ccc2C(=O)OC)cc1)C(=O)[O-]
7558,*[C@@H](CO)COC(=O)CCCCCCCCC,*c1ccccc1C#N,CCCCCCCCCC(=O)OC[C@H](CO)c1ccccc1C#N
7559,*N1c2ccccc2N(CCCC(=O)N(C)[C@H](C)CCO)S1(=O)=O,*c1nnc[nH]1,C[C@H](CCO)N(C)C(=O)CCCN1c2ccccc2N(c2nnc[nH]2)S1(=O)=O
7560,*C(=O)c1ccc(C#N)cn1,*c1ccc2c(c1)OCO2,N#Cc1ccc(C(=O)c2ccc3c(c2)OCO3)nc1
7561,*C(=O)C1(C=O)CCOCC1,*N1CCN(CCCCOc2ccc3c(c2)NC(=O)CC3)CC1,O=CC1(C(=O)N2CCN(CCCCOc3ccc4c(c3)NC(=O)CC4)CC2)CCOCC1
7562,*c1ccc(C(=O)N[C@H](C(=O)[O-])C(C)C)cc1,*c1cccc(CN(CC)CCCCCC(C)(C)OC)c1,CCN(CCCCCC(C)(C)OC)Cc1cccc(-c2ccc(C(=O)N[C@H](C(=O)[O-])C(C)C)cc2)c1
7563,*C(=O)c1ccc(O)cc1,*Cc1c(F)cccc1C#N,N#Cc1cccc(F)c1CC(=O)c1ccc(O)cc1
7564,*C(=O)C1CCS(=O)(=O)CC1,*c1ccc(F)c(F)c1F,O=C(c1ccc(F)c(F)c1F)C1CCS(=O)(=O)CC1
7565,*CCCCC(=O)OC[C@@H](O)CO,*CC[C@@H]1[C@@H](C=CC(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,O=C(CCCCCC[C@@H]1[C@@H](C=CC(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O)OC[C@@H](O)CO
7566,*c1ccc(N2CCNCC2)nc1,*[C@H]1O[C@H](CO)[C@H](OCCC)[C@H](O)[C@H]1O,CCCO[C@@H]1[C@H](O)[C@@H](O)[C@@H](c2ccc(N3CCNCC3)nc2)O[C@@H]1CO
7567,*N[C@@H](CC)c1ccccc1,*C(=O)Nc1ccncc1,CC[C@H](NC(=O)Nc1ccncc1)c1ccccc1
7568,*C(=O)c1cc(OC)c(OC)cc1NC(=O)c1cnc2ccccc2c1,*c1nc2ccccc2o1,COc1cc(NC(=O)c2cnc3ccccc3c2)c(C(=O)c2nc3ccccc3o2)cc1OC
7569,*C(O)CC1CCC(O)C(OC)C1,*NCCCCc1ccccc1,COC1CC(CC(O)NCCCCc2ccccc2)CCC1O
7570,*C(=O)c1c(OC)ncnc1OC,*c1ccc(-n2ncc3cncnc32)cc1,COc1ncnc(OC)c1C(=O)c1ccc(-n2ncc3cncnc32)cc1
7571,*c1cccc(-c2ccc([C@H](C)C(=O)[O-])cc2F)c1,*CCCCC(=O)OC[C@@H](O)CO,C[C@H](C(=O)[O-])c1ccc(-c2cccc(CCCCC(=O)OC[C@@H](O)CO)c2)c(F)c1
7572,*CCN(C)c1ccccn1,*c1cccc(C(=O)O)n1,CN(CCc1cccc(C(=O)O)n1)c1ccccn1
7573,*CCC(=O)O,*c1nc[nH]n1,O=C(O)CCc1nc[nH]n1
7574,*n1c(SCc2ccc(F)cc2)nc(=O)c2c1C=CC2,*c1ccc(O)c(C)c1,Cc1cc(-n2c(SCc3ccc(F)cc3)nc(=O)c3c2C=CC3)ccc1O
7575,*C(=O)CSc1nnc[nH]1,*c1nnc(Cc2c(C)nn(C)c2C)o1,Cc1nn(C)c(C)c1Cc1nnc(C(=O)CSc2nnc[nH]2)o1
7576,*c1cccc2ccncc12,*C1NC(=O)C(C=C)=C1C,C=CC1=C(C)C(c2cccc3ccncc23)NC1=O
7577,*C(C)CCC=C(C)CCC=C(C)C,*C(=O)COC,COCC(=O)C(C)CCC=C(C)CCC=C(C)C
7578,*NC[C@H](C[C@H]1CCCOC1)NC,*[C@H]1O[C@H](CO)[C@H](OCC2CC2)[C@H](O)[C@H]1O,CN[C@H](CN[C@H]1O[C@H](CO)[C@H](OCC2CC2)[C@H](O)[C@H]1O)C[C@H]1CCCOC1
7579,*Cc1ccccc1-c1ccc(Cl)cc1,*CCOc1ccc(C[C@H](OCC)C(=O)[O-])cc1,CCO[C@@H](Cc1ccc(OCCCc2ccccc2-c2ccc(Cl)cc2)cc1)C(=O)[O-]
7580,*C[C@H](O)[C@H](N)CO,*Cc1cccnc1,N[C@H](CO)[C@@H](O)CCc1cccnc1
7581,*C(=O)CSc1nnc[nH]1,*S(=O)(=O)c1cc(F)cc(F)c1,O=C(CSc1nnc[nH]1)S(=O)(=O)c1cc(F)cc(F)c1
7582,*n1nc(-c2nnc[nH]2)c(NC2CCCCC2)cc1=O,*S(=O)(=O)c1ccccc1F,O=c1cc(NC2CCCCC2)c(-c2nnc[nH]2)nn1S(=O)(=O)c1ccccc1F
7583,*O[C@H](COC(=O)CCCCCCCC=CCC)CO[P@@](=O)([O-])OCCN,*CC(C)(C)C,CCC=CCCCCCCCC(=O)OC[C@H](CO[P@@](=O)([O-])OCCN)OCC(C)(C)C
7584,*c1ccc(Cl)c(F)c1,*S(=O)(=O)Cc1ccccc1,O=S(=O)(Cc1ccccc1)c1ccc(Cl)c(F)c1
7585,*C(=O)c1cnc(C(C)(C)C)nc1NCCCOC,*C[C@@H](O)CNC1CCCCC1,COCCCNc1nc(C(C)(C)C)ncc1C(=O)C[C@@H](O)CNC1CCCCC1
7586,*CCOCCOCCOCCOCCO,*N[C@H](C)c1ccc2ccccc2c1,C[C@@H](NCCOCCOCCOCCOCCO)c1ccc2ccccc2c1
7587,*C(=O)N1CC[C@@]2(C(=O)Nc3ccccc32)[C@@H]1c1ccccc1,*C(=O)[C@@](C)(O)COc1ccc(F)cc1,C[C@](O)(COc1ccc(F)cc1)C(=O)C(=O)N1CC[C@@]2(C(=O)Nc3ccccc32)[C@@H]1c1ccccc1
7588,*CCOCCOCCOCCOCCO,*c1ccc2c(c1)OCO2,OCCOCCOCCOCCOCCc1ccc2c(c1)OCO2
7589,*N[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,*S(=O)(=O)c1ccccc1F,O=S(=O)(N[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3)c1ccccc1F
7590,*c1ccc(CCN2CCc3cc(OC)c(OC)cc3C2)cc1,*CC(C)=CC,CC=C(C)Cc1ccc(CCN2CCc3cc(OC)c(OC)cc3C2)cc1
7591,*c1cc(-c2ccccc2C#N)c(=O)n(-c2ccccc2)c1,*C(=O)NC[C@H](C[C@H]1CCCOC1)NC,CN[C@H](CNC(=O)c1cc(-c2ccccc2C#N)c(=O)n(-c2ccccc2)c1)C[C@H]1CCCOC1
7592,*CCCC(C)=CC,*N[C@@H](CCSC)C(=O)O,CC=C(C)CCCN[C@@H](CCSC)C(=O)O
7593,*c1ccccc1[C@@H](O)c1ccccc1,*C(=O)c1cnc2ccccc2c1,O=C(c1cnc2ccccc2c1)c1ccccc1[C@@H](O)c1ccccc1
7594,*C[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H]2C[C@H]1OO2,*C(=O)c1ccccc1Nc1cccc(C)c1C,Cc1cccc(Nc2ccccc2C(=O)C[C@@H]2[C@@H](CC=CCCCC(=O)[O-])[C@@H]3C[C@H]2OO3)c1C
7595,*C=O,*Nc1ccc(C(C)(C)C)cc1,CC(C)(C)c1ccc(NC=O)cc1
7596,*CCN(CC(=O)[O-])CC(=O)[O-],*N(Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)c(C)c1)CC(C)C,Cc1cc(CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(C)C)ccc1-c1ccc(S(C)(=O)=O)cc1
7597,*c1cnn(C)c1,*N[C@@H](CSCC(C)C)C(=O)O,CC(C)CSC[C@H](Nc1cnn(C)c1)C(=O)O
7598,*c1ccsc1,*c1ccc(N2CCN(C)CC2)cc1,CN1CCN(c2ccc(-c3ccsc3)cc2)CC1
7599,*C(=O)c1c(-c2ccccc2Cl)noc1C(C)C,*C(C)(C)C(=O)[O-],CC(C)c1onc(-c2ccccc2Cl)c1C(=O)C(C)(C)C(=O)[O-]
7600,*c1ccccc1Cl,*CCCNCc1cccnc1,Clc1ccccc1CCCNCc1cccnc1
7601,*CCCCCC(C)(C)OC,*C[C@H](O)c1ccccc1,COC(C)(C)CCCCCC[C@H](O)c1ccccc1
7602,*CCOCCO,*c1ccc(Cc2ccccc2)cc1,OCCOCCc1ccc(Cc2ccccc2)cc1
7603,*C(=O)C1CCS(=O)(=O)CC1,*CCOc1ccc(C[C@H](OCC)C(=O)O)cc1,CCO[C@@H](Cc1ccc(OCCC(=O)C2CCS(=O)(=O)CC2)cc1)C(=O)O
7604,*c1ccc2[nH]c(=O)[nH]c2c1,*Cc1ccc(Cl)c(Cl)c1,O=c1[nH]c2ccc(Cc3ccc(Cl)c(Cl)c3)cc2[nH]1
7605,*CC(C)C,*[C@H](COC(=O)CCCCCCCCC)CO[P@](=O)([O-])OCCN,CCCCCCCCCC(=O)OC[C@H](CO[P@](=O)([O-])OCCN)CC(C)C
7606,*C(=O)NC(C)C,*N1CCCCC1,CC(C)NC(=O)N1CCCCC1
7607,*N1CCN(C(=O)c2cccc(OCCC3CCCCC3)c2)CC1,*C(=O)c1ccc(C#N)cn1,N#Cc1ccc(C(=O)N2CCN(C(=O)c3cccc(OCCC4CCCCC4)c3)CC2)nc1
7608,*Nc1cc(OC)cc(OC)c1,*Nc1ccc2[nH]cc(C3CCNCC3)c2c1,COc1cc(NNc2ccc3[nH]cc(C4CCNCC4)c3c2)cc(OC)c1
7609,*c1ccc(CC(C)C)cc1,*CCN1CCOCC1,CC(C)Cc1ccc(CCN2CCOCC2)cc1
7610,*c1ccc([N+](=O)[O-])cc1,*N[C@@H]1Cc2ccccc2[C@H]1CCCC(=O)O,O=C(O)CCC[C@@H]1c2ccccc2C[C@H]1Nc1ccc([N+](=O)[O-])cc1
7611,*c1cccs1,*[C@@H]1O[C@@H](C)[C@H](O)[C@@H](OC(=O)c2c3ccccc3cc3ccccc23)[C@H]1O,C[C@@H]1O[C@@H](c2cccs2)[C@H](O)[C@H](OC(=O)c2c3ccccc3cc3ccccc23)[C@H]1O
7612,*N1C[C@@H](C)O[C@@H](C)C1,*c1cncn1C,C[C@@H]1CN(c2cncn2C)C[C@H](C)O1
7613,*c1cccs1,*CCC=CCC=CC,CC=CCC=CCCc1cccs1
7614,*S(=O)(=O)c1cccs1,*C(=O)CCCCCC,CCCCCCC(=O)S(=O)(=O)c1cccs1
7615,*Cc1cccc2ccccc12,*Nc1ccc(C#N)c(I)c1,N#Cc1ccc(NCc2cccc3ccccc23)cc1I
7616,*c1ncncc1F,*C(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,COc1ccc2c(c1)c(CC(=O)c1ncncc1F)c(C)n2C(=O)c1ccc(Cl)cc1
7617,*c1c(Cl)ccc(C)c1Cl,*CC#CC(C)(C)C,Cc1ccc(Cl)c(CC#CC(C)(C)C)c1Cl
7618,*CCOCCO,*n1c2c(c3cc(OC)ccc31)CCN=C2C,COc1ccc2c(c1)c1c(n2CCOCCO)C(C)=NCC1
7619,*C1CCOCC1,*c1nc2ccccc2o1,c1ccc2oc(C3CCOCC3)nc2c1
7620,*c1cccc(N2CCCC2=O)c1,*Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,O=C1CCCN1c1cccc(Nc2ccc([N+](=O)[O-])c(C(F)(F)F)c2)c1
7621,*N1CC=CC1,*n1c(=O)c2cc(C#CCc3ccccc3)ccc2n(C)c1=O,Cn1c(=O)n(N2CC=CC2)c(=O)c2cc(C#CCc3ccccc3)ccc21
7622,*c1cccc(C(F)(F)F)c1,*C(=O)c1cccn(Cc2ccc(F)c(F)c2)c1=O,O=C(c1cccc(C(F)(F)F)c1)c1cccn(Cc2ccc(F)c(F)c2)c1=O
7623,*c1cc(=O)n(-c2ccc(Cl)cc2)nc1-c1ncn[nH]1,*C(=O)c1cc2cc(F)ccc2[nH]1,O=C(c1cc2cc(F)ccc2[nH]1)c1cc(=O)n(-c2ccc(Cl)cc2)nc1-c1ncn[nH]1
7624,*c1ccc(S(=O)(=O)C(F)F)cc1[N+](=O)[O-],*Cc1ccc(OC)cc1,COc1ccc(Cc2ccc(S(=O)(=O)C(F)F)cc2[N+](=O)[O-])cc1
7625,*N[C@@H](CSCc1ccc(Br)cc1)C(=O)O,*c1ccc(CC)cc1,CCc1ccc(N[C@@H](CSCc2ccc(Br)cc2)C(=O)O)cc1
7626,*c1ccc(Nc2cc(=O)n(-c3ccc(Cl)cc3)nc2-c2ncn[nH]2)cc1,*OCc1ccccc1,O=c1cc(Nc2ccc(OCc3ccccc3)cc2)c(-c2ncn[nH]2)nn1-c1ccc(Cl)cc1
7627,*C1CCC1,*N1c2ccccc2N(Cc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)S1(=O)=O,O=S1(=O)N(Cc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)c2ccccc2N1C1CCC1
7628,*S(=O)(=O)Cc1ccccc1,*CCOCCOCCOCCOCCO,O=S(=O)(CCOCCOCCOCCOCCO)Cc1ccccc1
7629,*c1cccc(CC)c1,*c1ccccc1-c1noc(=O)[nH]1,CCc1cccc(-c2ccccc2-c2noc(=O)[nH]2)c1
7630,*C[C@@H]1CNCC[C@H]1c1ccc(F)cc1,*C[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H]2C[C@H]1OO2,O=C([O-])CCCC=CC[C@@H]1[C@@H](CC[C@@H]2CNCC[C@H]2c2ccc(F)cc2)[C@H]2C[C@@H]1OO2
7631,*N1CCc2ccccc2C1,*C(=O)CO,O=C(CO)N1CCc2ccccc2C1
7632,*C[C@H]1CO[C@](Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1,*S(=O)(=O)c1ccccc1OC,COc1ccccc1S(=O)(=O)C[C@H]1CO[C@](Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1
7633,*CCOCCO,*c1cc(=O)n(-c2ccccc2)nc1-c1nc[nH]n1,O=c1cc(CCOCCO)c(-c2nc[nH]n2)nn1-c1ccccc1
7634,*Cc1nnn[nH]1,*c1cccc(N2CC[NH2+]CC2)c1,c1cc(Cc2nnn[nH]2)cc(N2CC[NH2+]CC2)c1
7635,*c1csc(N2CC[NH2+]CC2)n1,*S(C)(=O)=O,CS(=O)(=O)c1csc(N2CC[NH2+]CC2)n1
7636,*N1[C@@H]2CC[C@H]1C[C@@H](C(=O)[O-])C2,*c1nc(OC)nc(N2CCNCC2)n1,COc1nc(N2CCNCC2)nc(N2[C@@H]3CC[C@H]2C[C@@H](C(=O)[O-])C3)n1
7637,*C(=O)OC(C)(C)C,*C(=O)c1c(-c2ccccc2Cl)noc1C(C)C,CC(C)c1onc(-c2ccccc2Cl)c1C(=O)C(=O)OC(C)(C)C
7638,*c1ccccc1,*N[C@H](C)c1ccc([N+](=O)[O-])cc1,C[C@@H](Nc1ccccc1)c1ccc([N+](=O)[O-])cc1
7639,*c1nc(OC)nc(N2CCNCC2)n1,*C[C@@H]1CC[C@@](Cn2cncn2)(c2ccc(F)cc2F)O1,COc1nc(C[C@@H]2CC[C@@](Cn3cncn3)(c3ccc(F)cc3F)O2)nc(N2CCNCC2)n1
7640,*N1CCCC1=O,*C(=O)c1ccc(-c2nnc(-c3cc(F)cc(-c4ncncc4F)c3)o2)cc1,O=C1CCCN1C(=O)c1ccc(-c2nnc(-c3cc(F)cc(-c4ncncc4F)c3)o2)cc1
7641,*CCCCCC(C)(C)OC,*C(=O)N1CC[C@@]2(C(=O)Nc3ccccc32)[C@@H]1C(C)C,COC(C)(C)CCCCCC(=O)N1CC[C@@]2(C(=O)Nc3ccccc32)[C@@H]1C(C)C
7642,*S(=O)(=O)c1cccs1,*c1ccc(C2CC2)nc1,O=S(=O)(c1ccc(C2CC2)nc1)c1cccs1
7643,*C(=O)c1ccc(F)cc1,*NCc1ccc(OCCN2CCOCC2)cc1,O=C(NCc1ccc(OCCN2CCOCC2)cc1)c1ccc(F)cc1
7644,*C1CCN(C(=O)OC(C)C)CC1,*CCCCCC(=O)NCc1ccc(O)c(OC)c1,COc1cc(CNC(=O)CCCCCC2CCN(C(=O)OC(C)C)CC2)ccc1O
7645,*CC[C@@H]1[C@@H](C=C[C@@H](O)CCCCC)[C@H]2C[C@@H]1OO2,*C(=O)c1ccccc1O,CCCCC[C@H](O)C=C[C@@H]1[C@@H](CCC(=O)c2ccccc2O)[C@@H]2C[C@H]1OO2
7646,*OC(C)(C)C,*c1ccc([C@@H](C)NS(=O)(=O)c2c(C)noc2C)cc1,Cc1noc(C)c1S(=O)(=O)N[C@H](C)c1ccc(OC(C)(C)C)cc1
7647,*Nc1ccc(C(=O)O)cc1F,*[C@@H](CC1CCC(OCCN(C)[C@H]2CCCCN2)CC1)C(O)O,CN(CCOC1CCC(C[C@H](Nc2ccc(C(=O)O)cc2F)C(O)O)CC1)[C@H]1CCCCN1
7648,*OC[C@@H](CC)CCCC,*c1ncnc2c1cnn2-c1ccc(S(C)(=O)=O)cc1F,CCCC[C@H](CC)COc1ncnc2c1cnn2-c1ccc(S(C)(=O)=O)cc1F
7649,*Cc1ccc(C(=O)O)cc1,*c1ccc(F)cc1,O=C(O)c1ccc(Cc2ccc(F)cc2)cc1
